"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2023-01","Staten Island","1","LCL/LTD","S86","Peak","229","303","0.755775578"
"2023-01","Staten Island","1","LCL/LTD","S89","Off-Peak","473","522","0.906130268"
"2023-01","Staten Island","1","LCL/LTD","S89","Peak","1216","1570","0.774522293"
"2023-01","Staten Island","1","LCL/LTD","S90","Off-Peak","761","918","0.828976035"
"2023-01","Staten Island","1","LCL/LTD","S90","Peak","976","1389","0.702663787"
"2023-01","Staten Island","1","LCL/LTD","S91","Off-Peak","391","448","0.872767857"
"2023-01","Staten Island","1","LCL/LTD","S91","Peak","1154","1572","0.734096692"
"2023-01","Staten Island","1","LCL/LTD","S92","Off-Peak","198","252","0.785714286"
"2023-01","Staten Island","1","LCL/LTD","S92","Peak","1020","1456","0.700549451"
"2023-01","Staten Island","1","LCL/LTD","S93","Off-Peak","5478","6658","0.8227696"
"2023-01","Staten Island","1","LCL/LTD","S93","Peak","2499","3511","0.71176303"
"2023-01","Staten Island","1","LCL/LTD","S94","Off-Peak","217","289","0.750865052"
"2023-01","Staten Island","1","LCL/LTD","S94","Peak","724","1027","0.70496592"
"2023-01","Staten Island","1","LCL/LTD","S96","Off-Peak","945","1446","0.653526971"
"2023-01","Staten Island","1","LCL/LTD","S96","Peak","754","1480","0.509459459"
"2023-01","Staten Island","1","LCL/LTD","S98","Off-Peak","971","1354","0.717134417"
"2023-01","Staten Island","1","LCL/LTD","S98","Peak","966","1578","0.6121673"
"2023-01","Staten Island","1","SBS","SBS79","Off-Peak","10378","12393","0.837408214"
"2023-01","Staten Island","1","SBS","SBS79","Peak","5419","7157","0.757160822"
"2023-01","Staten Island","2","SBS","SBS79","Off-Peak","3449","4198","0.821581706"
"2023-01","Staten Island","2","SBS","SBS79","Peak","1501","1831","0.819770617"
"2023-01","Staten Island","1","EXP","SIM1","Off-Peak","1350","1468","0.919618529"
"2023-01","Staten Island","1","EXP","SIM1","Peak","1959","2481","0.789600967"
"2023-01","Staten Island","1","EXP","SIM10","Off-Peak","2023","2280","0.887280702"
"2023-01","Staten Island","1","EXP","SIM10","Peak","1681","2178","0.771808999"
"2023-01","Staten Island","1","EXP","SIM11","Off-Peak","764","837","0.912783751"
"2023-01","Staten Island","1","EXP","SIM11","Peak","966","1222","0.790507365"
"2023-01","Staten Island","1","EXP","SIM15","Off-Peak","555","605","0.917355372"
"2023-01","Staten Island","1","EXP","SIM15","Peak","1048","1331","0.787377911"
"2023-01","Staten Island","1","EXP","SIM1C","Off-Peak","7141","8648","0.825740056"
"2023-01","Staten Island","1","EXP","SIM1C","Peak","731","968","0.755165289"
"2023-01","Staten Island","2","EXP","SIM1C","Off-Peak","2376","3083","0.770677911"
"2023-01","Staten Island","2","EXP","SIM1C","Peak","911","1242","0.733494364"
"2023-01","Staten Island","1","EXP","SIM2","Off-Peak","759","837","0.906810036"
"2023-01","Staten Island","1","EXP","SIM2","Peak","917","1217","0.753492194"
"2023-01","Staten Island","1","EXP","SIM22","Off-Peak","296","312","0.948717949"
"2023-01","Staten Island","1","EXP","SIM22","Peak","525","708","0.741525424"
"2023-01","Staten Island","1","EXP","SIM23","Off-Peak","123","131","0.938931298"
"2023-01","Staten Island","1","EXP","SIM23","Peak","192","236","0.813559322"
"2023-01","Staten Island","1","EXP","SIM24","Off-Peak","109","116","0.939655172"
"2023-01","Staten Island","1","EXP","SIM24","Peak","184","223","0.825112108"
"2023-01","Staten Island","1","EXP","SIM25","Off-Peak","577","613","0.941272431"
"2023-01","Staten Island","1","EXP","SIM25","Peak","677","900","0.752222222"
"2023-01","Staten Island","1","EXP","SIM26","Off-Peak","974","1073","0.907735322"
"2023-01","Staten Island","1","EXP","SIM26","Peak","668","953","0.700944386"
"2023-01","Staten Island","1","EXP","SIM3","Off-Peak","554","680","0.814705882"
"2023-01","Staten Island","1","EXP","SIM3","Peak","699","988","0.707489879"
"2023-01","Staten Island","1","EXP","SIM30","Off-Peak","492","525","0.937142857"
"2023-01","Staten Island","1","EXP","SIM30","Peak","768","916","0.838427948"
"2023-01","Staten Island","1","EXP","SIM31","Off-Peak","524","544","0.963235294"
"2023-01","Staten Island","1","EXP","SIM31","Peak","701","1019","0.687929342"
"2023-01","Staten Island","1","EXP","SIM32","Off-Peak","114","120","0.95"
"2023-01","Staten Island","1","EXP","SIM32","Peak","528","681","0.775330396"
"2023-01","Staten Island","1","EXP","SIM33","Off-Peak","430","480","0.895833333"
"2023-01","Staten Island","1","EXP","SIM33","Peak","484","654","0.740061162"
"2023-01","Staten Island","2","EXP","SIM33","Off-Peak","0","0",
"2023-01","Staten Island","2","EXP","SIM33","Peak","0","0",
"2023-01","Staten Island","1","EXP","SIM34","Off-Peak","824","892","0.923766816"
"2023-01","Staten Island","1","EXP","SIM34","Peak","1155","1541","0.749513303"
"2023-01","Staten Island","1","EXP","SIM35","Off-Peak","269","292","0.921232877"
"2023-01","Staten Island","1","EXP","SIM35","Peak","536","664","0.807228916"
"2023-01","Staten Island","1","EXP","SIM3C","Off-Peak","2432","3125","0.77824"
"2023-01","Staten Island","1","EXP","SIM3C","Peak","332","518","0.640926641"
"2023-01","Staten Island","2","EXP","SIM3C","Off-Peak","917","1285","0.713618677"
"2023-01","Staten Island","2","EXP","SIM3C","Peak","376","533","0.705440901"
"2023-01","Staten Island","1","EXP","SIM4","Off-Peak","604","637","0.948194662"
"2023-01","Staten Island","1","EXP","SIM4","Peak","1324","1618","0.81829419"
"2023-01","Staten Island","1","EXP","SIM4C","Off-Peak","2711","3157","0.858726639"
"2023-01","Staten Island","1","EXP","SIM4C","Peak","469","563","0.8330373"
"2023-01","Staten Island","2","EXP","SIM4C","Off-Peak","1098","1329","0.826185102"
"2023-01","Staten Island","2","EXP","SIM4C","Peak","549","691","0.794500724"
"2023-01","Staten Island","1","EXP","SIM4X","Off-Peak","19","19","1"
"2023-01","Staten Island","1","EXP","SIM4X","Peak","142","176","0.806818182"
"2023-01","Staten Island","1","EXP","SIM5","Off-Peak","441","500","0.882"
"2023-01","Staten Island","1","EXP","SIM5","Peak","844","1041","0.810758886"
"2023-01","Staten Island","1","EXP","SIM6","Off-Peak","1275","1454","0.876891334"
"2023-01","Staten Island","1","EXP","SIM6","Peak","1277","1636","0.780562347"
"2023-01","Staten Island","1","EXP","SIM7","Off-Peak","735","832","0.883413462"
"2023-01","Staten Island","1","EXP","SIM7","Peak","856","1125","0.760888889"
"2023-01","Staten Island","1","EXP","SIM8","Off-Peak","1948","2094","0.930276982"
"2023-01","Staten Island","1","EXP","SIM8","Peak","1302","1696","0.767688679"
"2023-01","Staten Island","1","EXP","SIM8X","Off-Peak","46","49","0.93877551"
"2023-01","Staten Island","1","EXP","SIM8X","Peak","199","275","0.723636364"
"2023-01","Staten Island","1","EXP","SIM9","Off-Peak","494","594","0.831649832"
"2023-01","Staten Island","1","EXP","SIM9","Peak","697","928","0.751077586"
"2023-01","Systemwide","1","Systemwide","Systemwide","Systemwide","3219071","4095597","0.785983338"
"2023-01","Systemwide","2","Systemwide","Systemwide","Systemwide","955265","1178895","0.810305413"
"2023-02","Bronx","1","LCL/LTD","BX1","Off-Peak","9601","11474","0.836761374"
"2023-02","Bronx","1","LCL/LTD","BX1","Peak","4212","5953","0.707542416"
"2023-02","Bronx","2","LCL/LTD","BX1","Off-Peak","3166","3827","0.827279854"
"2023-02","Bronx","2","LCL/LTD","BX1","Peak","1235","1595","0.774294671"
"2023-02","Bronx","1","LCL/LTD","BX10","Off-Peak","12006","13945","0.860953747"
"2023-02","Bronx","1","LCL/LTD","BX10","Peak","5436","7240","0.750828729"
"2023-02","Bronx","2","LCL/LTD","BX10","Off-Peak","3434","3997","0.859144358"
"2023-02","Bronx","2","LCL/LTD","BX10","Peak","1301","1594","0.816185696"
"2023-02","Bronx","1","LCL/LTD","BX11","Off-Peak","13548","17216","0.786942379"
"2023-02","Bronx","1","LCL/LTD","BX11","Peak","6139","8712","0.704660239"
"2023-02","Bronx","2","LCL/LTD","BX11","Off-Peak","4561","5481","0.832147418"
"2023-02","Bronx","2","LCL/LTD","BX11","Peak","1814","2191","0.827932451"
"2023-02","Bronx","1","LCL/LTD","BX12","Off-Peak","12575","14307","0.878940379"
"2023-02","Bronx","1","LCL/LTD","BX12","Peak","4545","5857","0.775994536"
"2023-02","Bronx","2","LCL/LTD","BX12","Off-Peak","5665","6409","0.883913247"
"2023-02","Bronx","2","LCL/LTD","BX12","Peak","1850","2078","0.890279115"
"2023-02","Bronx","1","LCL/LTD","BX13","Off-Peak","8964","10346","0.866421806"
"2023-02","Bronx","1","LCL/LTD","BX13","Peak","4188","5387","0.777427139"
"2023-02","Bronx","2","LCL/LTD","BX13","Off-Peak","3340","3673","0.909338415"
"2023-02","Bronx","2","LCL/LTD","BX13","Peak","1418","1647","0.86095932"
"2023-02","Bronx","1","LCL/LTD","BX15","Off-Peak","8057","11381","0.707934276"
"2023-02","Bronx","1","LCL/LTD","BX15","Peak","3075","5227","0.588291563"
"2023-02","Bronx","2","LCL/LTD","BX15","Off-Peak","3076","4054","0.758756783"
"2023-02","Bronx","2","LCL/LTD","BX15","Peak","1222","1531","0.79817113"
"2023-02","Bronx","1","LCL/LTD","BX16","Off-Peak","9124","10976","0.831268222"
"2023-02","Bronx","1","LCL/LTD","BX16","Peak","5001","6821","0.733176954"
"2023-02","Bronx","2","LCL/LTD","BX16","Off-Peak","2888","3406","0.847915443"
"2023-02","Bronx","2","LCL/LTD","BX16","Peak","1278","1479","0.864097363"
"2023-02","Bronx","1","LCL/LTD","BX17","Off-Peak","8169","10864","0.75193299"
"2023-02","Bronx","1","LCL/LTD","BX17","Peak","4517","6657","0.678533874"
"2023-02","Bronx","2","LCL/LTD","BX17","Off-Peak","3455","4246","0.813707018"
"2023-02","Bronx","2","LCL/LTD","BX17","Peak","1429","1758","0.812855518"
"2023-02","Bronx","1","LCL/LTD","BX18A","Off-Peak","1143","1425","0.802105263"
"2023-02","Bronx","1","LCL/LTD","BX18A","Peak","671","935","0.717647059"
"2023-02","Bronx","2","LCL/LTD","BX18A","Off-Peak","523","585","0.894017094"
"2023-02","Bronx","2","LCL/LTD","BX18A","Peak","180","218","0.825688073"
"2023-02","Bronx","1","LCL/LTD","BX18B","Off-Peak","1192","1437","0.829505915"
"2023-02","Bronx","1","LCL/LTD","BX18B","Peak","748","980","0.763265306"
"2023-02","Bronx","2","LCL/LTD","BX18B","Off-Peak","524","592","0.885135135"
"2023-02","Bronx","2","LCL/LTD","BX18B","Peak","223","238","0.93697479"
"2023-02","Bronx","1","LCL/LTD","BX19","Off-Peak","9962","11996","0.830443481"
"2023-02","Bronx","1","LCL/LTD","BX19","Peak","4328","5808","0.745179063"
"2023-02","Bronx","2","LCL/LTD","BX19","Off-Peak","4177","5023","0.831574756"
"2023-02","Bronx","2","LCL/LTD","BX19","Peak","1726","2102","0.82112274"
"2023-02","Bronx","1","LCL/LTD","BX2","Off-Peak","5802","7027","0.825672406"
"2023-02","Bronx","1","LCL/LTD","BX2","Peak","2723","3749","0.726327021"
"2023-02","Bronx","2","LCL/LTD","BX2","Off-Peak","1727","2124","0.813088512"
"2023-02","Bronx","2","LCL/LTD","BX2","Peak","802","980","0.818367347"
"2023-02","Bronx","1","LCL/LTD","BX20","Off-Peak","142","196","0.724489796"
"2023-02","Bronx","1","LCL/LTD","BX20","Peak","419","624","0.671474359"
"2023-02","Bronx","1","LCL/LTD","BX21","Off-Peak","15513","19898","0.779626093"
"2023-02","Bronx","1","LCL/LTD","BX21","Peak","6834","10100","0.676633663"
"2023-02","Bronx","2","LCL/LTD","BX21","Off-Peak","5590","6977","0.801203956"
"2023-02","Bronx","2","LCL/LTD","BX21","Peak","1938","2504","0.773961661"
"2023-02","Bronx","1","LCL/LTD","BX22","Off-Peak","17148","19344","0.886476427"
"2023-02","Bronx","1","LCL/LTD","BX22","Peak","8818","11061","0.797215442"
"2023-02","Bronx","2","LCL/LTD","BX22","Off-Peak","5207","6144","0.84749349"
"2023-02","Bronx","2","LCL/LTD","BX22","Peak","1821","2242","0.812221231"
"2023-02","Bronx","1","LCL/LTD","BX23","Off-Peak","3892","4407","0.883140458"
"2023-02","Bronx","1","LCL/LTD","BX23","Peak","3812","4750","0.802526316"
"2023-02","Bronx","2","LCL/LTD","BX23","Off-Peak","1430","1592","0.898241206"
"2023-02","Bronx","2","LCL/LTD","BX23","Peak","607","657","0.923896499"
"2023-02","Bronx","1","LCL/LTD","BX24","Off-Peak","1738","1981","0.877334679"
"2023-02","Bronx","1","LCL/LTD","BX24","Peak","661","727","0.909215956"
"2023-02","Bronx","2","LCL/LTD","BX24","Off-Peak","862","918","0.938997821"
"2023-02","Bronx","2","LCL/LTD","BX24","Peak","285","326","0.874233129"
"2023-02","Bronx","1","LCL/LTD","BX25","Off-Peak","5235","5970","0.876884422"
"2023-02","Bronx","1","LCL/LTD","BX25","Peak","2740","3592","0.762806236"
"2023-02","Bronx","2","LCL/LTD","BX25","Off-Peak","1842","2065","0.892009685"
"2023-02","Bronx","2","LCL/LTD","BX25","Peak","870","952","0.913865546"
"2023-02","Bronx","1","LCL/LTD","BX26","Off-Peak","5426","6254","0.867604733"
"2023-02","Bronx","1","LCL/LTD","BX26","Peak","2618","3463","0.755991915"
"2023-02","Bronx","2","LCL/LTD","BX26","Off-Peak","2096","2301","0.910908301"
"2023-02","Bronx","2","LCL/LTD","BX26","Peak","862","976","0.883196721"
"2023-02","Bronx","1","LCL/LTD","BX27","Off-Peak","8487","10005","0.848275862"
"2023-02","Bronx","1","LCL/LTD","BX27","Peak","5373","6875","0.781527273"
"2023-02","Bronx","2","LCL/LTD","BX27","Off-Peak","2963","3433","0.863093504"
"2023-02","Bronx","2","LCL/LTD","BX27","Peak","1375","1599","0.859912445"
"2023-02","Bronx","1","LCL/LTD","BX28","Off-Peak","8554","10389","0.823370873"
"2023-02","Bronx","1","LCL/LTD","BX28","Peak","3133","4556","0.687664618"
"2023-02","Bronx","2","LCL/LTD","BX28","Off-Peak","2920","3628","0.804851158"
"2023-02","Bronx","2","LCL/LTD","BX28","Peak","893","1178","0.758064516"
"2023-02","Bronx","1","LCL/LTD","BX29","Off-Peak","1274","1337","0.952879581"
"2023-02","Bronx","1","LCL/LTD","BX29","Peak","611","691","0.88422576"
"2023-02","Bronx","2","LCL/LTD","BX29","Off-Peak","492","503","0.978131213"
"2023-02","Bronx","2","LCL/LTD","BX29","Peak","161","167","0.964071856"
"2023-02","Bronx","1","LCL/LTD","BX3","Off-Peak","10346","13037","0.793587482"
"2023-02","Bronx","1","LCL/LTD","BX3","Peak","4417","6227","0.709330336"
"2023-02","Bronx","2","LCL/LTD","BX3","Off-Peak","4699","5480","0.857481752"
"2023-02","Bronx","2","LCL/LTD","BX3","Peak","1940","2290","0.847161572"
"2023-02","Bronx","1","LCL/LTD","BX30","Off-Peak","8945","10469","0.854427357"
"2023-02","Bronx","1","LCL/LTD","BX30","Peak","5202","6662","0.780846593"
"2023-02","Bronx","2","LCL/LTD","BX30","Off-Peak","2984","3401","0.877389003"
"2023-02","Bronx","2","LCL/LTD","BX30","Peak","1311","1510","0.868211921"
"2023-02","Bronx","1","LCL/LTD","BX31","Off-Peak","6661","7897","0.843484868"
"2023-02","Bronx","1","LCL/LTD","BX31","Peak","3150","4204","0.749286394"
"2023-02","Bronx","2","LCL/LTD","BX31","Off-Peak","2100","2456","0.85504886"
"2023-02","Bronx","2","LCL/LTD","BX31","Peak","777","939","0.827476038"
"2023-02","Bronx","1","LCL/LTD","BX32","Off-Peak","4556","6198","0.735075831"
"2023-02","Bronx","1","LCL/LTD","BX32","Peak","2479","3862","0.641895391"
"2023-02","Bronx","2","LCL/LTD","BX32","Off-Peak","1104","1592","0.693467337"
"2023-02","Bronx","2","LCL/LTD","BX32","Peak","457","657","0.695585997"
"2023-02","Bronx","1","LCL/LTD","BX33","Off-Peak","4258","5012","0.849561053"
"2023-02","Bronx","1","LCL/LTD","BX33","Peak","1824","2499","0.729891957"
"2023-02","Bronx","2","LCL/LTD","BX33","Off-Peak","1152","1388","0.829971182"
"2023-02","Bronx","2","LCL/LTD","BX33","Peak","565","664","0.850903614"
"2023-02","Bronx","1","LCL/LTD","BX34","Off-Peak","5259","6059","0.867965011"
"2023-02","Bronx","1","LCL/LTD","BX34","Peak","2030","2758","0.736040609"
"2023-02","Bronx","2","LCL/LTD","BX34","Off-Peak","1629","1966","0.828585961"
"2023-02","Bronx","2","LCL/LTD","BX34","Peak","778","879","0.885096701"
"2023-02","Bronx","1","LCL/LTD","BX35","Off-Peak","14752","17464","0.844709116"
"2023-02","Bronx","1","LCL/LTD","BX35","Peak","6209","8355","0.743147816"
"2023-02","Bronx","2","LCL/LTD","BX35","Off-Peak","4755","6119","0.777087759"
"2023-02","Bronx","2","LCL/LTD","BX35","Peak","1836","2474","0.742118027"
"2023-02","Bronx","1","LCL/LTD","BX36","Off-Peak","8176","10729","0.762046789"
"2023-02","Bronx","1","LCL/LTD","BX36","Peak","4177","6029","0.692818046"
"2023-02","Bronx","2","LCL/LTD","BX36","Off-Peak","3066","3842","0.798021864"
"2023-02","Bronx","2","LCL/LTD","BX36","Peak","1107","1450","0.763448276"
"2023-02","Bronx","1","LCL/LTD","BX38","Off-Peak","6006","7177","0.836839905"
"2023-02","Bronx","1","LCL/LTD","BX38","Peak","3149","4277","0.736263736"
"2023-02","Bronx","2","LCL/LTD","BX38","Off-Peak","2011","2399","0.838265944"
"2023-02","Bronx","2","LCL/LTD","BX38","Peak","869","1073","0.809878844"
"2023-02","Bronx","1","LCL/LTD","BX39","Off-Peak","3630","4545","0.798679868"
"2023-02","Bronx","1","LCL/LTD","BX39","Peak","1779","2415","0.736645963"
"2023-02","Bronx","2","LCL/LTD","BX39","Off-Peak","1537","1893","0.811938722"
"2023-02","Bronx","2","LCL/LTD","BX39","Peak","547","690","0.792753623"
"2023-02","Bronx","1","LCL/LTD","BX4","Off-Peak","6760","8041","0.840691456"
"2023-02","Bronx","1","LCL/LTD","BX4","Peak","2661","3726","0.714170692"
"2023-02","Bronx","2","LCL/LTD","BX4","Off-Peak","2371","2766","0.857194505"
"2023-02","Bronx","2","LCL/LTD","BX4","Peak","966","1136","0.850352113"
"2023-02","Bronx","1","LCL/LTD","BX40","Off-Peak","9662","11470","0.842371404"
"2023-02","Bronx","1","LCL/LTD","BX40","Peak","3210","4420","0.726244344"
"2023-02","Bronx","2","LCL/LTD","BX40","Off-Peak","3425","3882","0.882277177"
"2023-02","Bronx","2","LCL/LTD","BX40","Peak","1105","1257","0.879077168"
"2023-02","Bronx","1","LCL/LTD","BX41","Off-Peak","7912","10833","0.730360934"
"2023-02","Bronx","1","LCL/LTD","BX41","Peak","2318","3789","0.611770916"
"2023-02","Bronx","2","LCL/LTD","BX41","Off-Peak","3764","4790","0.785803758"
"2023-02","Bronx","2","LCL/LTD","BX41","Peak","1455","1812","0.802980132"
"2023-02","Bronx","1","LCL/LTD","BX42","Off-Peak","9094","10611","0.857035152"
"2023-02","Bronx","1","LCL/LTD","BX42","Peak","3512","4748","0.739679865"
"2023-02","Bronx","2","LCL/LTD","BX42","Off-Peak","2824","3230","0.874303406"
"2023-02","Bronx","2","LCL/LTD","BX42","Peak","1114","1288","0.864906832"
"2023-02","Bronx","1","LCL/LTD","BX46","Off-Peak","768","837","0.917562724"
"2023-02","Bronx","1","LCL/LTD","BX46","Peak","292","332","0.879518072"
"2023-02","Bronx","2","LCL/LTD","BX46","Off-Peak","317","339","0.935103245"
"2023-02","Bronx","2","LCL/LTD","BX46","Peak","72","96","0.75"
"2023-02","Bronx","1","LCL/LTD","BX4A","Off-Peak","3996","4577","0.873060957"
"2023-02","Bronx","1","LCL/LTD","BX4A","Peak","1658","2164","0.766173752"
"2023-02","Bronx","2","LCL/LTD","BX4A","Off-Peak","1298","1494","0.868808568"
"2023-02","Bronx","2","LCL/LTD","BX4A","Peak","571","652","0.875766871"
"2023-02","Bronx","1","LCL/LTD","BX5","Off-Peak","10656","12228","0.871442591"
"2023-02","Bronx","1","LCL/LTD","BX5","Peak","5399","7111","0.759246238"
"2023-02","Bronx","2","LCL/LTD","BX5","Off-Peak","5284","5934","0.890461746"
"2023-02","Bronx","2","LCL/LTD","BX5","Peak","1856","2299","0.807307525"
"2023-02","Bronx","1","LCL/LTD","BX6","Off-Peak","9977","11949","0.834965269"
"2023-02","Bronx","1","LCL/LTD","BX6","Peak","3662","5130","0.713840156"
"2023-02","Bronx","2","LCL/LTD","BX6","Off-Peak","4171","4868","0.856820049"
"2023-02","Bronx","2","LCL/LTD","BX6","Peak","1529","1801","0.848972793"
"2023-02","Bronx","1","LCL/LTD","BX7","Off-Peak","14978","16965","0.88287651"
"2023-02","Bronx","1","LCL/LTD","BX7","Peak","6737","8578","0.785381208"
"2023-02","Bronx","2","LCL/LTD","BX7","Off-Peak","6117","6953","0.879764131"
"2023-02","Bronx","2","LCL/LTD","BX7","Peak","2435","2839","0.857696372"
"2023-02","Bronx","1","LCL/LTD","BX8","Off-Peak","11838","13911","0.850981238"
"2023-02","Bronx","1","LCL/LTD","BX8","Peak","6311","8343","0.756442527"
"2023-02","Bronx","2","LCL/LTD","BX8","Off-Peak","2222","2594","0.856592136"
