Year,Month,BOROUGH,LINK_ID,SPEED,TRAVEL_TIME
2019,12,Staten Island,4763648.0,41.55545003543586,71.36357193479802
2019,12,Staten Island,4763650.0,37.83079376328845,72.8681785967399
2019,12,Staten island,4616204.0,39.213288447909285,60.86094968107725
2020,01,Bronx,4456496.0,41.83506259780908,112.96889671361502
2020,01,Bronx,4456498.0,42.22801838810642,73.49882629107981
2020,01,Bronx,4616228.0,56.41712245696401,155.929186228482
2020,01,Bronx,4616246.0,59.14259780907668,78.54792644757434
2020,01,Bronx,4616247.0,50.56539123630673,154.91842723004694
2020,01,Bronx,4616250.0,61.48691705790297,72.21674491392801
2020,01,Bronx,4616252.0,29.789168785448854,375.6565617054567
2020,01,Bronx,4616253.0,37.12296303539996,74.7797770389204
2020,01,Bronx,4616255.0,41.24677425665102,150.45266040688577
2020,01,Bronx,4616260.0,48.34612404617492,126.50381530033262
2020,01,Bronx,4616261.0,50.1720813771518,156.77503912363068
2020,01,Bronx,4616266.0,19.77908841940532,90.58548513302034
2020,01,Bronx,4616267.0,33.19448552425665,126.6355633802817
2020,01,Bronx,4616297.0,38.87261150234742,236.27503912363068
2020,01,Bronx,4616305.0,45.059019761299155,63.867931911563296
2020,01,Bronx,4616309.0,34.870179968701095,158.46694053208137
2020,01,Bronx,4616310.0,34.99634389671361,160.39397496087636
2020,01,Bronx,4620310.0,30.58564077479945,350.9158677362551
2020,01,Bronx,4620314.0,21.864920759146937,342.1166112306789
2020,01,Bronx,4620315.0,27.375963607904517,449.8289962825279
2020,01,Bronx,4620330.0,23.27536489923694,273.7368421052632
2020,01,Bronx,4620331.0,29.094157699080412,266.6067305810996
2020,01,Bronx,4620332.0,28.9881647427118,232.18880845235765
2020,01,Brooklyn,4616218.0,45.39540492957747,50.524647887323944
2020,01,Brooklyn,4616219.0,44.69754742812439,50.50518286720125
2020,01,Brooklyn,4616220.0,45.967079420970265,107.09761345852895
2020,01,Brooklyn,4616223.0,30.44322902405633,155.48308233913554
2020,01,Brooklyn,4616226.0,48.96819248826291,88.62793427230046
